2.5068735525,(relationshipended),man_9,9,0,52.0927822050,woman_81,81,1,20.8443856499,formationtime,2.3259461620,relationage,0.1809273905
2.5082559309,dissolution,man_47,47,0,24.0651139699,woman_62,62,1,29.2553126888
2.5082559309,(relationshipended),man_47,47,0,24.0651139699,woman_62,62,1,29.2553126888,formationtime,2.0708838915,relationage,0.4373720394
2.5379827684,dissolution,man_3,3,0,37.7868116917,woman_71,71,1,64.7772597669
2.5379827684,(relationshipended),man_3,3,0,37.7868116917,woman_71,71,1,64.7772597669,formationtime,1.2749273243,relationage,1.2630554441
2.5521946440,dissolution,man_27,27,0,49.9734629362,woman_72,72,1,28.4029891841
2.5521946440,(relationshipended),man_27,27,0,49.9734629362,woman_72,72,1,28.4029891841,formationtime,2.1713205370,relationage,0.3808741070
2.5711148841,debut,man_43,43,0,15.0000000000,(none),-1,-1,-1.0000000000
2.5821771205,transmission,man_20,20,0,23.6765186423,woman_90,90,1,45.4431753661,originSPVL,7417.5635519395
2.6997094804,formation,man_1,1,0,52.8726658234,woman_82,82,1,33.4141514316
2.7023630126,formation,man_6,6,0,50.0103652998,woman_88,88,1,46.1933004404
2.7169952434,dissolution,man_9,9,0,52.3029038959,woman_58,58,1,18.5486442702
2.7169952434,(relationshipended),man_9,9,0,52.3029038959,woman_58,58,1,18.5486442702,formationtime,2.2606315234,relationage,0.4563637200
2.7334154712,dissolution,man_12,12,0,38.5277296666,woman_62,62,1,29.4804722291
2.7334154712,(relationshipended),man_12,12,0,38.5277296666,woman_62,62,1,29.4804722291,formationtime,1.5110283584,relationage,1.2223871129
2.7348739442,dissolution,man_11,11,0,35.1111161343,woman_98,98,1,64.0470600130
2.7348739442,(relationshipended),man_11,11,0,35.1111161343,woman_98,98,1,64.0470600130,formationtime,0.9300114893,relationage,1.8048624549
2.7949235333,formation,man_32,32,0,15.9742176033,woman_99,99,1,68.7674347312
2.8340476171,chronicstage,woman_90,90,1,45.6950458627,(none),-1,-1,-1.0000000000
2.9130660815,formation,man_9,9,0,52.4989747340,woman_92,92,1,34.6357215448
2.9213725595,dissolution,man_20,20,0,24.0157140813,woman_90,90,1,45.7823708051
2.9213725595,(relationshipended),man_20,20,0,24.0157140813,woman_90,90,1,45.7823708051,formationtime,2.3940488152,relationage,0.5273237443
2.9293437934,dissolution,man_41,41,0,30.9073594449,woman_85,85,1,51.6810259944
2.9293437934,(relationshipended),man_41,41,0,30.9073594449,woman_85,85,1,51.6810259944,formationtime,2.4876183750,relationage,0.4417254184
